0,68,2,3,48,169,32,5,12,160,11,0,224,0,1,0,0,32,2,16,0,144,0,8,36,20,4,0,128,82,0,8
0,100,130,2,48,137,32,5,44,161,11,0,224,64,9,0,144,32,2,16,0,148,0,8,32,22,20,0,128,18,0,8
0,68,2,2,48,169,32,5,12,160,11,0,224,0,9,0,0,32,0,16,0,148,0,8,36,20,4,0,128,82,0,8
128,57,194,0,82,32,33,64,48,132,0,44,40,145,197,148,34,106,17,84,32,130,128,104,0,8,0,2,142,69,82,233
128,57,194,128,86,32,33,64,32,132,0,44,40,145,197,148,34,106,17,92,32,130,128,232,0,8,0,42,142,69,82,232
0,96,130,3,16,9,6,1,4,163,3,16,160,64,8,0,16,40,2,2,64,148,64,10,36,20,20,0,128,10,128,8
0,96,128,3,16,131,4,1,6,162,3,0,160,0,1,0,0,32,2,16,64,148,64,10,36,4,20,0,128,2,0,8
0,32,130,20,0,8,38,1,0,130,1,16,160,192,72,0,16,40,2,2,64,148,128,34,4,20,20,32,0,0,128,0
0,32,130,3,0,9,6,1,4,163,3,16,160,192,72,0,16,40,2,2,64,148,64,10,4,20,20,0,0,2,128,8
0,32,128,0,16,1,6,1,6,131,0,16,32,64,8,0,16,96,2,82,96,148,0,42,0,4,4,0,0,0,128,0
128,33,128,20,0,1,2,64,20,2,2,16,32,192,72,0,16,74,2,66,82,132,0,2,0,4,1,0,0,0,0,0
0,32,128,0,16,1,6,1,6,131,0,16,32,64,8,0,16,96,2,66,64,4,0,42,0,4,4,0,0,0,128,0
0,66,138,70,64,28,44,69,40,138,97,72,32,196,12,48,176,8,0,2,69,132,128,3,1,133,48,137,0,18,203,136
32,98,138,70,64,72,172,69,40,139,33,64,32,198,76,48,176,56,0,0,69,132,128,1,1,133,188,137,0,18,75,136
66,2,203,76,66,20,38,41,40,2,69,88,96,196,12,48,176,8,32,14,64,6,162,67,19,45,0,10,0,2,254,165
66,66,139,70,64,20,36,41,40,2,65,72,32,196,12,48,176,8,32,6,64,6,128,3,3,5,16,9,1,2,254,173
128,169,2,4,0,40,32,162,48,0,2,16,128,160,0,0,0,72,8,64,16,201,0,1,4,16,0,80,0,33,0,0
128,33,130,21,0,8,2,0,16,0,130,16,160,64,0,0,16,66,72,64,82,128,64,3,4,0,1,16,0,65,0,0
4,202,219,64,66,82,38,67,34,1,40,96,0,128,228,240,39,60,128,130,65,130,128,112,34,5,33,33,1,96,143,164
4,202,219,64,66,82,38,67,32,0,40,96,1,128,228,176,39,56,128,130,69,130,128,32,34,69,33,33,1,96,139,164
128,169,2,4,0,40,32,162,16,0,66,16,128,160,0,0,0,72,0,64,16,136,0,1,4,16,0,0,0,33,0,0
0,232,2,0,0,32,32,234,16,0,66,0,0,160,0,1,0,72,2,64,0,200,130,1,0,0,64,68,0,32,0,0
128,160,2,20,0,33,0,130,20,0,2,16,0,224,64,0,16,72,2,64,18,192,0,1,0,0,1,0,0,97,0,0
0,232,2,4,0,32,0,234,16,0,64,0,0,160,0,1,0,72,0,64,0,200,128,1,0,0,64,68,0,32,0,0
1,24,24,0,194,1,176,32,96,134,32,12,52,24,67,8,34,11,32,65,148,14,22,34,72,130,16,104,73,1,67,138
9,16,50,32,130,4,177,32,104,134,32,5,60,24,67,8,50,10,32,69,148,174,144,34,72,4,16,104,73,1,3,138
193,17,88,0,194,1,16,12,112,192,32,40,176,16,7,56,34,3,34,240,4,10,22,70,8,11,80,8,9,0,41,10
233,145,2,36,96,40,41,42,56,16,98,184,81,226,14,49,144,82,32,98,20,64,182,5,80,160,232,200,8,1,2,128
233,145,99,52,96,0,161,32,120,4,97,60,209,242,8,17,16,75,160,226,84,64,150,33,64,168,200,8,0,1,2,130
105,145,2,68,96,40,41,42,56,24,98,168,81,98,14,49,144,82,48,98,52,64,166,5,80,160,232,204,8,1,64,0
184,98,135,100,17,60,128,70,160,136,8,64,34,4,1,163,160,98,68,84,32,193,32,8,1,201,136,176,128,80,95,136
