0,2,17,1,2,88,0,0,72,0,0,96,132,24,0,160,2,16,128,1,132,0,100,0,4,0,0,2,0,0,4,5
0,2,49,1,2,88,0,0,72,0,0,96,132,8,128,160,6,16,128,1,132,32,101,0,4,0,0,2,0,0,5,37
40,98,162,33,4,12,161,86,0,172,24,1,160,136,83,0,128,44,1,5,128,144,128,0,228,4,44,160,128,20,22,200
8,98,163,161,4,14,161,22,2,172,24,1,130,128,81,4,8,44,5,5,136,144,128,128,224,4,168,160,128,20,22,200
41,66,162,36,68,12,165,69,40,174,0,13,32,136,83,16,160,40,33,5,132,176,128,0,64,12,36,32,64,16,83,201
41,66,162,36,69,12,165,69,32,172,16,1,36,136,83,0,128,44,1,5,132,176,128,0,64,4,36,160,0,20,82,200
1,0,33,128,36,80,1,0,64,0,0,32,128,24,144,160,128,0,0,1,1,0,96,128,4,16,0,2,4,0,16,37
0,0,33,1,36,64,1,0,72,0,0,32,128,16,128,164,128,0,0,1,1,0,96,0,4,16,0,2,4,0,0,37
0,0,32,65,36,64,1,0,72,0,0,32,132,16,128,36,128,0,0,1,0,32,101,0,4,16,0,2,4,0,4,37
0,0,32,1,32,64,1,0,72,0,0,32,132,16,128,36,128,0,0,1,1,0,100,0,4,0,0,2,0,0,4,37
0,2,48,65,34,72,1,0,72,0,0,32,132,16,128,36,0,0,0,1,128,32,101,0,4,0,0,2,0,0,4,37
0,2,48,65,2,72,129,0,72,0,20,32,0,16,132,4,2,0,0,0,128,32,97,0,4,0,0,2,64,0,4,33
81,8,138,36,0,36,64,18,32,192,10,8,51,128,67,0,160,225,32,128,12,0,146,32,208,7,16,8,8,65,40,8
65,8,10,32,4,36,64,6,32,202,138,8,51,128,83,8,128,225,36,129,12,0,18,32,208,7,48,8,8,113,40,8
0,2,48,65,2,72,1,0,72,0,4,32,4,16,128,36,2,0,0,0,128,0,101,0,4,0,0,2,0,0,4,37
0,2,48,65,2,72,129,0,72,0,4,32,0,16,132,4,2,16,0,0,128,32,97,0,4,0,0,2,64,0,5,33
65,0,10,36,8,4,72,6,224,202,136,0,176,0,19,10,128,225,108,129,12,0,82,0,192,7,114,0,8,16,40,10
65,64,12,36,12,4,72,6,224,202,136,0,176,0,19,42,128,225,108,129,12,0,82,0,192,7,114,0,8,16,40,10
1,64,12,60,40,64,8,4,64,138,128,0,176,8,17,42,192,32,108,129,13,132,67,9,128,163,254,128,0,16,40,10
1,68,12,61,40,80,0,4,64,138,128,0,176,24,17,43,192,32,108,129,13,68,67,8,128,227,254,0,0,16,40,10
128,194,85,77,2,26,164,77,8,48,32,112,72,0,140,163,38,20,192,32,96,0,33,17,36,32,0,22,81,16,135,173
128,210,85,77,2,26,164,77,8,48,33,112,72,0,140,163,38,21,192,32,96,1,41,1,36,32,0,4,81,16,135,165
128,194,81,65,2,26,36,109,56,36,33,80,72,0,172,196,54,20,128,32,96,16,41,17,38,0,1,4,17,16,135,160
128,194,81,65,2,26,37,101,48,36,33,144,8,4,140,148,54,20,128,32,96,16,40,81,32,0,1,4,17,16,135,160
129,192,4,144,5,65,128,36,196,90,144,17,128,24,18,1,136,0,91,5,100,36,64,145,36,16,64,19,88,28,24,2
129,192,4,145,5,65,128,36,76,88,144,48,128,24,2,1,136,0,91,1,100,36,65,149,36,16,64,19,24,28,24,3
8,44,0,161,16,235,139,2,4,164,26,129,129,12,19,0,8,32,5,17,8,16,65,168,192,0,168,128,132,77,20,64
129,192,4,17,37,193,148,37,76,80,16,48,132,24,2,33,136,0,2,1,100,36,65,21,36,16,0,67,76,12,152,7
128,192,20,17,37,73,148,37,92,80,16,48,132,24,2,33,128,0,2,1,100,108,65,21,36,16,4,67,76,12,152,7
128,192,16,129,38,73,148,45,92,80,16,48,132,24,2,33,130,0,2,1,117,104,65,148,36,16,4,67,68,8,144,7
148,11,6,64,145,191,162,64,204,176,32,80,0,8,36,33,160,32,64,80,181,169,0,20,9,8,1,84,192,9,73,132
160,226,81,65,66,72,5,61,8,0,32,48,0,17,4,20,2,16,0,16,66,8,64,4,100,0,4,66,3,128,198,161
32,226,81,1,66,72,1,61,8,0,32,32,0,1,4,20,22,16,0,16,82,24,64,4,108,0,4,98,3,128,198,161
32,242,80,1,66,8,17,125,1,36,32,32,12,1,0,20,54,24,0,48,82,24,0,4,108,0,4,96,2,128,134,129
160,226,88,3,66,8,21,49,1,0,37,48,4,1,0,20,6,16,0,0,112,24,72,20,100,0,4,65,0,130,198,129
160,242,88,3,66,8,20,57,1,36,37,48,4,1,0,16,38,16,0,16,82,24,8,4,110,0,4,97,32,130,134,129
0,178,88,35,194,8,48,49,0,36,1,40,4,1,0,16,6,17,0,18,82,24,8,4,110,0,36,96,32,130,134,129
0,162,24,33,194,8,48,57,0,36,1,136,4,5,0,16,38,157,0,18,82,24,8,4,108,1,36,96,32,128,134,129
0,18,16,65,2,8,145,0,8,4,4,32,128,1,132,4,6,16,0,0,0,32,65,0,4,0,0,3,66,0,5,1
