4,110,14,18,64,132,32,51,225,128,137,64,0,4,16,50,5,49,64,147,212,139,18,68,75,18,5,96,0,130,174,128
5,110,15,16,64,132,72,49,224,132,1,64,0,4,16,51,132,57,64,147,212,206,82,76,73,2,5,64,0,0,162,128
37,46,45,48,208,148,72,49,224,132,1,64,0,12,16,187,132,169,64,147,212,206,112,76,105,1,5,64,0,0,162,128
18,98,138,4,16,12,70,85,33,3,1,0,38,197,8,0,48,8,65,2,70,133,128,9,161,4,0,0,33,16,135,144
2,98,138,6,16,12,68,69,169,139,9,0,38,197,72,0,176,0,85,0,66,129,0,9,33,4,12,145,0,18,134,24
19,98,138,4,0,4,6,89,32,3,1,0,38,68,8,32,176,8,65,2,70,133,128,1,129,4,0,2,32,0,147,135
144,152,49,41,19,2,3,18,113,4,128,85,14,17,0,132,2,68,0,237,232,0,85,65,128,32,2,6,99,37,33,96
144,138,49,4,19,6,2,24,113,4,128,80,6,1,0,132,34,64,72,237,224,32,1,67,131,0,0,6,98,36,34,96
17,156,49,41,3,2,1,144,80,36,224,4,137,19,0,133,66,69,0,192,184,88,85,0,192,224,2,6,35,33,32,66
148,152,49,41,131,2,1,176,81,4,128,85,8,19,0,132,70,69,0,205,248,0,85,65,128,32,2,6,99,37,33,98
41,24,128,43,0,2,17,164,66,32,32,32,129,18,3,97,64,101,128,192,16,24,92,8,64,248,138,64,40,34,0,2
41,153,177,43,3,2,1,144,64,36,32,4,137,18,0,69,64,101,0,192,24,90,85,0,64,224,131,6,33,34,32,70
17,153,49,41,131,2,129,176,80,4,224,68,136,19,0,196,66,69,0,201,152,8,85,65,192,32,2,6,99,37,32,98
41,25,177,43,3,2,17,180,64,36,32,36,129,18,1,64,64,101,0,192,24,26,84,8,64,236,130,64,57,34,32,10
105,16,64,99,64,2,17,4,64,160,32,32,113,18,3,112,64,55,128,128,4,24,124,156,76,128,138,64,24,2,0,10
112,206,18,32,90,96,128,170,0,25,76,8,0,33,0,135,0,64,32,172,1,74,130,5,129,192,64,109,99,167,10,177
0,2,49,0,6,16,0,0,64,0,0,32,0,8,128,160,4,16,128,1,132,0,36,0,0,0,0,2,4,0,20,37
0,18,48,128,6,16,0,0,64,0,0,34,0,8,128,160,6,16,128,1,128,32,36,128,0,0,0,0,4,0,4,37
0,2,32,0,4,16,1,0,64,4,0,128,0,12,0,160,4,16,128,1,128,32,36,0,1,0,0,0,4,0,4,36
0,2,48,64,2,20,129,0,64,4,0,130,0,4,16,36,4,17,128,1,128,32,48,0,1,0,0,0,64,0,4,36
8,18,17,32,70,16,16,0,64,0,0,96,135,24,0,176,0,0,128,1,132,0,100,0,4,65,0,3,36,0,28,4
0,18,17,32,70,24,16,0,64,0,0,74,135,8,0,160,2,16,128,1,132,32,116,0,4,65,0,2,36,0,20,4
